"_url","title","date","court","summary","url"
"https://www.livelaw.in/high-court/allahabad-high-court","'Lack Of Compassion; We Expect Empathy From Govt Officials' : Allahabad HC Raps DM For Delayed Compensation To Acid Attack Survivor","(not found)","Allahabad High Court","The Allahabad High Court reprimanded the Meerut DM for delaying compensation to an acid attack survivor, demanding immediate forwarding of documents to the Union Government for action.","https://www.livelaw.in/high-court/allahabad-high-court/allahabad-high-court-lack-compassion-expect-empathy-govt-officials-raps-dm-delayed-compensation-acid-attack-survivor-284409"
"https://www.livelaw.in/high-court/karnataka-high-court","Karnataka High Court Quashes Centre's Order Debarring Retired Judge From Any Govt Appointments For 3 Years","(not found)","Karnataka High Court","The court quashed an order debaring Justice P D Desai for 3 years from Government appointments.","https://www.livelaw.in/high-court/karnataka-high-court/karnataka-high-court-quashes-centres-order-retired-justice-pd-desai-debar-government-appointments-284495"
"https://www.livelaw.in/high-court/sikkim-high-court","Adult Sexual Predators Ought Not To Be Afforded Leeway By Micro Analysis Of Child Victim's Testimony: Sikkim High Court","(not found)","Sikkim High Court","The court set aside a trial court judgement which acquitted a person charged under POCSO Act, highlighting the testimony of the child victim as trustworthy.","https://www.livelaw.in/high-court/sikkim-high-court/sikkim-high-court-overturns-pocso-case-acquittal-child-victim-testimony-trustworthy-274824"
"https://www.livelaw.in/high-court/madras-high-court","Supreme Court Collegium Recommends Making Four Additional Judges Of Madras High Court Permanent","(not found)","Madras High Court","The Supreme Court Collegium has recommended making four additional judges of the Madras High Court as permanent.","https://www.livelaw.in/high-court/madras-high-court/supreme-court-collegium-4-additional-judges-of-madras-high-court-made-permanent-284598"
"https://www.livelaw.in/high-court/bombay-high-court","ITAT Cannot Overstep Its Authority By Deciding On Merits When It Had Already Concluded Appeal Was Not Maintainable: Bombay High Court","(not found)","Bombay High Court","The Bombay High Court stated that ITAT cannot overstep its authority by deciding on merits when it has already concluded an appeal was not maintainable. The Division Bench of Justices M.S. Sonak and Jitendra Jain observed that ""Once the ITAT concluded that the Appeal before it against the impugned communication/order was not ""maintainable"", there was no question of…","https://www.livelaw.in/tax-cases/itat-cannot-overstep-authority-by-deciding-on-merits-already-concluded-appeal-as-not-maintainable-bombay-high-court-284608"
"https://www.livelaw.in/high-court/uttarakhand-high-court","'Those Affected May Approach Us In Case Of Any Action By Authorities': Uttarakhand HC On Pleas Against UCC","(not found)","Uttarakhand High Court","Uttarakhand High Court provided temporary relief for individuals affected by the Uniform Civil Code.","https://www.livelaw.in/high-court/uttarakhand-high-court/affected-individuals-approach-any-action-uttarakhand-high-court-pleas-against-uniform-civil-code-283947"
"https://www.livelaw.in/high-court/calcutta-high-court","""Didn't Have Conscious Possession"": Calcutta High Court Grants Bail To Delivery Boys Booked Under NDPS Act For Transporting Illicit Goods","(not found)","Calcutta High Court","Calcutta High Court grants bail to delivery boys of Delhivery Ltd who were booked under NDPS Act for transporting illicit goods.","https://www.livelaw.in/high-court/calcutta-high-court/didnt-have-conscious-possession-calcutta-high-court-grants-bail-to-delhivery-executives-booked-under-ndps-act-for-transporting-illicit-goods-284041"
"https://www.livelaw.in/high-court/jharkhand-high-court","[Land Acquisition Act] Interest Added To Compensation Becomes Part Of Awarded Sum, Cannot Be Segregated For Further Calculation: Jharkhand HC","(not found)","Jharkhand High Court","Jharkhand HC ruled interest added to compensation becomes part of awarded sum in land acquisition cases.","https://www.livelaw.in/high-court/jharkhand-high-court/jharkhand-high-court-interest-added-compensation-become-part-awarded-sum-cant-segregate-calculation-land-acquisition-act-282872"
"https://www.livelaw.in/high-court/patna-high-court","Country's Image Tarnished : Patna High Court Raps State Police Over 'Lethargic' Approach In US Minor's Sexual Abuse Case","(not found)","Patna High Court","The Patna High Court on Monday came down heavily on the Bihar Police for its ""lethargic and lackadaisical"" approach in handling the sexual abuse case of a 13-year-old foreign national, stating that the role of the police authority in the matter had ""tarnished the image of the country.","https://www.livelaw.in/high-court/patna-high-court/country-image-tarnished-patna-high-court-bihar-police-lethargic-approach-us-minor-sexual-abuse-284559"
"https://www.livelaw.in/high-court/telangana-high-court","Centre Notifies Appointment Of Three Additional Judges Of Telangana High Court As Permanent Judges","(not found)","Telangana High Court","Central government has notified the appointment of following three Additional Judges of the Telangana High Court as permanent Judges: Justice Laxmi Narayana Alishetty, Justice Anil Kumar Jukanti, and Justice Sujana Kalasikam.","https://www.livelaw.in/high-court/telangana-high-court/telangana-high-court-three-additional-judges-made-permanent-283774"
"https://www.livelaw.in/high-court/manipur-high-court","Supreme Court Collegium Recommends Appointment Of Madras HC Judge D Krishnakumar As Manipur HC Chief Justice","2024-11-18","Manipur High Court","Supreme Court Collegium recommended appointment of Justice D Krishnakumar as the Chief Justice of Manipur High Court.","https://www.livelaw.in/top-stories/supreme-court-collegium-recommends-appointment-of-madras-hc-judge-d-krishnakumar-as-manipur-hc-chief-justice-275521"
"https://www.livelaw.in/high-court/gujarat-high-court","Gujarat High Court Advocates' Association Resolves To Seek Transfer Of Chief Justice Sunita Agarwal","(not found)","Gujarat High Court","The Gujarat High Court Advocates Association resolved to seek the transfer of Chief Justice Sunita Agarwal in an extraordinary general meeting.","https://www.livelaw.in/high-court/gujarat-high-court/gujarat-high-court-advocates-association-extraordinary-general-meeting-284184"
"https://www.livelaw.in/high-court/tripura-high-court","'Confidentiality No Excuse': Tripura HC Upholds CCL's Right To Access Case Material Relied Upon By JJB While Deciding To Try Him As An Adult","(not found)","Tripura High Court","Tripura High Court affirmed CCL's right to access case materials used by JJB in deliberations on adult trial decisions.","https://www.livelaw.in/high-court/tripura-high-court/confidentiality-no-excuse-tripura-hc-upholds-ccls-right-to-access-case-material-relied-upon-by-jjb-while-deciding-to-try-him-as-an-adult-282788"
"https://www.livelaw.in/high-court/andhra-pradesh-high-court","Short Tax | Timeline For Issuing Show Cause Notice U/S 73(2) Is Mandatory, Not Discretionary: Andhra Pradesh High Court","(not found)","Andhra Pradesh High Court","Justices ruled the timeline for issuing a show cause notice under Section 73(2) is mandatory, not discretionary.","https://www.livelaw.in/high-court/andhra-pradesh-high-court/short-tax-timeline-for-issuing-scn-under-section-732-is-mandatory-not-discretionary-andhra-pradesh-high-court-283510"
"https://www.livelaw.in/high-court/calcutta-high-court","Calcutta High Court Allows Rally To Be Addressed By RSS Chief Mohan Bhagwat In Bengal","(not found)","Calcutta High Court","The court allowed a rally by RSS to be addressed by Mohan Bhagwat in Kolkata despite State's earlier denial due to exams.","https://www.livelaw.in/top-stories/calcutta-high-court-allows-rally-to-be-addressed-by-rss-chief-mohan-bhagwat-in-kolkata-283981"
"https://www.livelaw.in/high-court/all-high-courts","Madhya Pradesh High Court Lays Down SOP For Termination Of Pregnancy Upto & Beyond 24 Weeks In Sexual Assault Cases","(not found)","Madhya Pradesh High Court","The court established procedures for termination of pregnancies up to and beyond 24 weeks in sexual assault cases.","https://www.livelaw.in/high-court/madhya-pradesh-high-court/madhya-pradesh-high-court-termination-of-pregnancy-rape-sexual-assault-284710"
"https://www.livelaw.in/high-court/meghalaya-high-court","Meghalaya High Court Questions Illegal Tree Felling By State In East Khasi Hills, Orders Replantation To Restore Ecology","(not found)","Meghalaya High Court","The court questioned illegal tree felling and ordered replantation to restore ecology.","https://www.livelaw.in/high-court/meghalaya-high-court/meghalaya-high-court-questions-illegal-tree-felling-by-state-in-east-khasi-hills-orders-replantation-to-restore-ecology-283332"
"https://www.livelaw.in/high-court/orissa-high-court","Detention Of Accused For More Than 6 Years As 'Undertrial' Is Infringement Of Right To Speedy Trial: Orissa High Court","(not found)","Orissa High Court","Orissa High Court held detention exceeding six years a violation of right to speedy trial, granting bail.","https://www.livelaw.in/high-court/orissa-high-court/orissa-high-court-undertrial-detention-6-years-infringement-of-right-to-speedy-trial-284588"
"https://www.livelaw.in/high-court/chattisgarh-high-court","Chhattisgarh High Court Takes Suo Moto Cognizance Of Non-Functioning Of State Bar Council Since 2021","(not found)","Chhattisgarh High Court","Chhattisgarh HC registered a suo moto PIL over non-functioning State Bar Council since 2021.","https://www.livelaw.in/high-court/chattisgarh-high-court/chhattisgarh-high-court-suo-moto-cognizance-non-functioning-state-bar-council-2021-283226"
"https://www.livelaw.in/high-court/uttarakhand-high-court","Roorkee Clash | 'Politics Should Be Pure; Don't Make Mockery Of System': High Court Raps State Over Security Cover To MLA, BJP Leader","(not found)","Uttarakhand High Court","Uttarakhand High Court questioned state actions regarding security for politicians involved in a violent clash.","https://www.livelaw.in/high-court/uttarakhand-high-court/uttarakhand-high-court-roorkee-clash-politics-pure-mockery-system-raps-state-security-cover-mla-bjp-leader-283865"
"https://www.livelaw.in/high-court/jammu-kashmir","Govt Dept Committed Illegality By Withdrawing Posts After Recruitment Had Already Begun: J&K High Court Directs Restoration Of Slots","(not found)","J&K High Court","The Jammu and Kashmir High Court held that a government department would be committing an illegality by withdrawing posts and filling them through promotion after the recruitment process had already started.","https://www.livelaw.in/high-court/jammu-kashmir/officials-committed-illegality-withdrawing-posts-after-recruitment-process-already-started-j-k-l-high-court-restore-withdrawn-posts-284545"
"https://www.livelaw.in/high-court/sikkim-high-court","S.11A Central Excise Act | Revenue Can't Recover Refunded Cess Merely Because SC Judgment Permitting Refund Was Later Overruled: Sikkim HC","(not found)","Sikkim High Court","Sikkim High Court criticized for seeking to recover refunded cess based on a subsequent judgment overruling earlier decision permitting the refund.","https://www.livelaw.in/tax-cases/s11a-central-excise-act-revenue-cant-recover-refunded-cess-merely-because-sc-judgment-permitting-refund-was-later-overruled-sikkim-hc-272016"
"https://www.livelaw.in/high-court/telangana-high-court","Ought To Have Ensured Timely Filing Of Petition: Telangana HC Declines To Condone Over 5-Yr Delay By Judicial Officer In Challenging Dismissal","(not found)","Telangana High Court","The Telangana High Court has dismissed a writ petition filed by a judicial officer (Junior Civil Judge) challenging her dismissal order that was issued in 2019.","https://www.livelaw.in/high-court/telangana-high-court/telangana-high-court-judicial-officer-dismissal-condonation-of-delay-283497"
"https://www.livelaw.in/high-court/jharkhand-high-court","Insurer Cannot Deny Liability Without Proving Contributory Negligence, Delay In Filing FIR No GroundsTo Reject Claim: Jharkhand HC","(not found)","Jharkhand High Court","Jharkhand HC ruled insurer must prove contributory negligence; FIR delay alone insufficient to reject claims.","https://www.livelaw.in/high-court/jharkhand-high-court/jharkhand-high-court-insurance-company-cant-deny-liability-without-proving-contributory-negligence-fir-delay-not-ground-reject-compensation-claim-282873"
"https://www.livelaw.in/high-court/delhi-high-court","Speedy Trial Can't Be At Cost Of Fairness Of Trial: High Court In Delhi Riots Case","(not found)","Delhi High Court","The Delhi High Court has recently observed that expedition in trial cannot be at the cost of fairness of trial, since that would be against all canons of justice.","https://www.livelaw.in/high-court/delhi-high-court/delhi-high-court-delhi-riots-speedy-trial-284707"
"https://www.livelaw.in/high-court/kerala-high-court","Kerala High Court Denies Anticipatory Bail To BJP Leader P C George In Hate Speech Case","(not found)","Kerala High Court","The Kerala High Court today dismissed the anticipatory bail application filed by BJP leader PC George, booked for allegedly making hate speech against the Muslim community during a channel debate.Justice P V Kunhikrishnan dismissed the bail application. The allegation against PC George was that he made remarks against the Muslim community, stating that they are terrorist and communalists. It…","https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-former-mla-pc-george-anticipatory-bail-hate-speech-muslim-community-284607"
"https://www.livelaw.in/high-court/rajasthan-high-court","Customs Officers Who Assaulted Complainant To 'Extract Truth' Cannot Be Said To Have Acted Outside Official Duties: Rajasthan High Court","(not found)","Rajasthan High Court","Assault by customs officers to extract truth was not entirely outside their official duties.","https://www.livelaw.in/high-court/rajasthan-high-court/rajasthan-hc-quashes-proceedings-against-customs-officers-assaulted-while-interrogating-absence-of-sanction-us197-crpc-excess-of-power-still-fall-under-scope-of-discharging-official-duties-284350"
"https://www.livelaw.in/high-court/gauhati-high-court","Mere Existence Of Arbitration Clause In Agreement Does Not Oust Jurisdiction Of Civil Court To Entertain Suit: Gauhati High Court","(not found)","Gauhati High Court","Gauhati HC ruled that an arbitration clause does not bar civil court jurisdiction, subject to Arbitration Act.","https://www.livelaw.in/arbitration-cases/mere-existence-of-arbitration-clause-in-agreement-not-oust-jurisdiction-of-civil-court-to-entertain-suit-gauhati-high-court-282559"
"https://www.livelaw.in/high-court/allahabad-high-court","'Critiquing Govt A Part Of Freedom Of Speech, Judiciary Also Open To Criticism': Allahabad HC Remarks Orally On Zubair's FIR Quashing Plea","(not found)","Allahabad High Court","The Allahabad High Court extended the stay on the arrest of Alt News co-founder Mohammed Zubair in connection with an FIR against him, emphasizing that government critique is part of free speech.","https://www.livelaw.in/high-court/allahabad-high-court/allahabad-high-court-critiquing-govt-freedom-of-speech-judiciary-open-criticism-mohammed-zubair-yati-narsinghanand-284304"
"https://www.livelaw.in/high-court/patna-high-court","HAMA | Father-In-Law's Liability To Maintain Widowed Daughter-In-Law Dependent On Income From Co-Parcenary Property: Patna High Court","(not found)","Patna High Court","The Patna High Court has held that under the Hindu Adoptions and Maintenance Act (HAMA) a father-in-law is not automatically liable to pay maintenance to his widowed daughter-in-law unless he has sufficient income from the co-parcenary property.","https://www.livelaw.in/high-court/patna-high-court/patna-high-court-father-in-law-maintenance-obligation-widow-limited-coparcenary-property-284460"
"https://www.livelaw.in/high-court/punjab-and-haryana-high-court","'Punjab Not Truly Discharging Duty To Provide Free Medical Aid': High Court Seeks Affidavit On Vacant Posts In Govt Hospital","(not found)","Punjab and Haryana High Court","The Punjab & Haryana High Court has sought an explanation from the Punjab Government as to why out of 39 sanctioned posts in Punjab's Malerkotla Civil Hospital only 2 medical officers are posted.","https://www.livelaw.in/high-court/punjab-and-haryana-high-court/punjab-haryana-high-court-punjab-not-discharging-its-sovereign-function-to-provide-free-medical-aid-seeks-affidavit-on-vacant-posts-in-government-hospitals-284639"
"https://www.livelaw.in/high-court/andhra-pradesh-high-court","[A&C Act] Non-Payment Of Part Of Mutually Agreed Amount After Settlement Of Dispute Not An Arbitrable Issue Under Arbitration Agreement: Andhra Pradesh HC","(not found)","Andhra Pradesh High Court","The court held that non-payment after a settlement of dispute does not warrant arbitration under the agreement.","https://www.livelaw.in/high-court/andhra-pradesh-high-court/andhra-pradesh-high-court-ruling-arbitrability-of-money-payment-dispute-section-8-arbitration-act-282808"
"https://www.livelaw.in/high-court/karnataka-high-court","Person Nominated By Deceased Cannot Claim Right Over Estate, Defeat Law Of Succession When Other Legal Heirs Have Claim: Karnataka HC","(not found)","Karnataka High Court","The court holds that a nominee cannot claim rights over an estate when other legal heirs have a valid claim.","https://www.livelaw.in/high-court/karnataka-high-court/karnataka-hc-person-named-by-deceased-nominee-cannot-claim-right-over-estate-deceased-284428"
"https://www.livelaw.in/high-court/madhya-pradesh-high-court","Burden Of Cases Over Courts Can't Be Ignored: MP High Court Imposes ₹50K Cost On Nursing College For Filing Frivolous Petition","(not found)","Madhya Pradesh High Court","The court imposed a cost of Rs. 50,000 on the petitioner for filing frivolous petitions, wasting court's time.","https://www.livelaw.in/high-court/madhya-pradesh-high-court/madhya-pradesh-high-court-nursing-college-frivolous-petition-cost-imposed-283441"
"https://www.livelaw.in/high-court/manipur-high-court","Manipur High Court Declines Application For Rejection Of Election Petition Pending Against BJP MLA Sanasam Premchandra Singh","2024-07-08","Manipur High Court","The Manipur High Court declined the application seeking rejection of an Election Petition filed against BJP MLA Sanasam Premchandra Singh.","https://www.livelaw.in/high-court/manipur-high-court/manipur-high-court-bjp-mla-sanasam-premchandra-singh-election-challenged-268284"
"https://www.livelaw.in/high-court/madras-high-court","Parents Strained Relationship Shall Not Affect Child's Welfare: Madras HC Asks MEA, Indian Consulate In US To Renew Minor's Passport","(not found)","Madras High Court","The Madras High Court recently asked the Ministry of External Affairs and the Consulate General of India in Houston, USA to renew the passport of a minor girl. The application for renewal was rejected by the consulate for want of the mother's signature.","https://www.livelaw.in/high-court/madras-high-court/madras-high-court-centre-us-consulate-renew-passport-without-insisting-mother-sign-284514"
"https://www.livelaw.in/high-court/meghalaya-high-court","Meghalaya High Court Issues Contempt Notice To Don Bosco School Officials For Demolishing Potential Heritage Building","(not found)","Meghalaya High Court","The court issued a contempt notice to school officials for demolishing a potential heritage building.","https://www.livelaw.in/high-court/meghalaya-high-court/meghalaya-high-court-contempt-notice-heritage-school-building-demolition-case-282295"
"https://www.livelaw.in/high-court/uttarakhand-high-court","Roorkee Clash | 'Cancellation Of Govt Accommodation For MLA & BJP Leader Recommended': State Govt Tells Uttarakhand HC","(not found)","Uttarakhand High Court","State Government informed the court about the initiative to cancel accommodation for politicians involved in Roorkee clash.","https://www.livelaw.in/high-court/uttarakhand-high-court/uttarakhand-high-court-roorkee-clash-cancellation-govt-accommodation-mla-bjp-leader-recommended-state-govt-283854"
"https://www.livelaw.in/high-court/gujarat-high-court","Gujarat High Court Rejects Journalist Mahesh Langa's Plea To Quash FIR Alleging Theft Of 'Confidential' Govt Documents","(not found)","Gujarat High Court","The Gujarat High Court dismissed journalist Mahesh Langa's plea to quash an FIR registered against him for alleged corruption, criminal conspiracy and theft where he is accused of obtaining 'highly confidential government documents'.","https://www.livelaw.in/high-court/gujarat-high-court/gujarat-high-court-journalist-mahesh-langa-fir-theft-confidential-documents-284115"
"https://www.livelaw.in/high-court/chattisgarh-high-court","Second Wife Of Husband Can't Be Prosecuted For Bigamy Under Section 494 IPC: Chhattisgarh High Court","(not found)","Chhattisgarh High Court","Chhattisgarh HC reiterated that a second wife can't be prosecuted for bigamy under Section 494 IPC.","https://www.livelaw.in/high-court/chattisgarh-high-court/chhattisgarh-high-court-ruling-second-wife-prosecution-bigamy-section-494-ipc-283015"
"https://www.livelaw.in/high-court/calcutta-high-court","Plaint Cannot Be Rejected Even If No Satisfaction Is Recorded By Court On Bypassing Pre-Institution Mediation U/S 12A Of Commercial Courts Act: Calcutta HC","(not found)","Calcutta High Court","Justice Raja Basu Chowdhury held that admission of the plaint without recording satisfaction for bypassing pre-institution mediation cannot be fatal.","https://www.livelaw.in/arbitration-cases/plaint-cannot-be-rejected-even-if-no-satisfaction-recorded-by-court-on-bypassing-of-pre-institution-mediation-us-12a-of-commercial-courts-act-calcutta-hc-283941"
"https://www.livelaw.in/high-court/telangana-high-court","Supreme Court Collegium Recommends Permanent Appointments For Three Additional Judges Of Telangana High Court","(not found)","Telangana High Court","The Supreme Court Collegium has recommended making three additional judges of the Telangana High Court permanent as suggested in a meeting held on February 5th, 2025.","https://www.livelaw.in/high-court/telangana-high-court/telangana-high-court-supreme-court-collegium-three-additional-judges-made-permanent-283074"
"https://www.livelaw.in/high-court/tripura-high-court","Depriving Jail Warders Of Enhanced Rate Of Kit Maintenance Allowance, Ration Money Allowance Discriminatory: Tripura High Court","(not found)","Tripura High Court","Tripura High Court ordered enhanced dress and ration money allowances for Jail Warders, aligning with other state departments.","https://www.livelaw.in/high-court/tripura-high-court/tripura-high-court-jail-warders-allowances-enhancement-tripura-government-282171"
"https://www.livelaw.in/high-court/delhi-high-court","Central Govt Employee Cannot Change Destination Midway While Claiming Leave Travel Concession: Delhi High Court","(not found)","Delhi High Court","The Delhi High Court has made it clear that in terms of the Central Civil Services (Leave Travel Concession) Rules, 1988 an employee cannot change travel destination midway through the journey.","https://www.livelaw.in/high-court/delhi-high-court/ltc-rules-for-central-govt-employees-destination-changed-midway-due-to-unavoidable-circumstances-must-be-en-route-delhi-hc-284679"
"https://www.livelaw.in/high-court/orissa-high-court","'Raises Concerns About Competence Of Judge': Orissa HC Sets Aside Order In POCSO Case Wrongly Treating Major Accused As 'Juvenile'","(not found)","Orissa High Court","Orissa High Court criticized a POCSO judge for treating a major accused as juvenile, setting aside the order.","https://www.livelaw.in/high-court/orissa-high-court/raises-concerns-about-competence-of-judge-orissa-hc-sets-aside-pocso-judges-order-wrongly-treating-major-accused-as-juvenile-284346"
"https://www.livelaw.in/high-court/rajasthan-high-court","'Inordinate Delay Made Trial Nugatory, Violates Article 21 Of Accused': Rajasthan HC Quashes 23-Yr-Old Tree Felling Criminal Case 'In Rem'","(not found)","Rajasthan High Court","23-year-old criminal proceedings were quashed due to inordinate delay affecting trial fairness.","https://www.livelaw.in/high-court/rajasthan-high-court/rajasthan-hc-sets-aside-23-year-old-criminal-proceedings-article-21-284319"
"https://www.livelaw.in/high-court/jharkhand-high-court","Court-Appointed Commissioner Can't Be Used To Collect Evidence For Parties: Jharkhand HC Rejects Plea Seeking Survey Of Disputed Property","(not found)","Jharkhand High Court","Jharkhand HC held court-appointed commissioners cannot collect evidence for parties in litigation.","https://www.livelaw.in/high-court/jharkhand-high-court/jharkhand-high-court-court-appointed-commissioner-cant-use-collect-evidence-parties-order-xxvi-rule-10a-cpc-282746"
"https://www.livelaw.in/high-court/sikkim-high-court","Sikkim High Court Holds Full Court Reference To Condole Demise Of Former Acting Chief Justice Malay Sengupta","(not found)","Sikkim High Court","The Sikkim High Court held a Full Court Reference to condole the demise of Justice Malay Sengupta, highlighting his contributions.","https://www.livelaw.in/high-court/sikkim-high-court/sikkim-high-court-holds-full-court-reference-mourn-former-acting-chief-justice-malay-sengupta-269415"
"https://www.livelaw.in/high-court/andhra-pradesh-high-court","Seniority For Promotion Is Determined By Date Of Promotion To Feeder Category, Not From Date Of Initial Appointment: Andhra Pradesh HC","(not found)","Andhra Pradesh High Court","The court decided that promotion seniority is based on feeder category promotion date, not initial appointment.","https://www.livelaw.in/labour-service/seniority-promotion-determined-by-date-of-promotion-to-feeder-category-not-from-date-of-initial-appointment-andhra-pradesh-hc-282648"
"https://www.livelaw.in/high-court/jammu-kashmir","If Peace-Loving Citizens Are Treated Harshly Under Preventive Detention Law, No 'Peace' Will Be Left: J&K HC Quashes Detention Order Of Journalist","(not found)","J&K High Court","The Jammu and Kashmir High Court has held that acts lacking a causal link with the imperative need to detain are liable to be quashed.","https://www.livelaw.in/high-court/jharkhand-high-court/instead-of-appreciating-detenu-placed-under-preventive-detention-jkl-highcourt-quashes-detention-order-of-a-journalist-284547"
"https://www.livelaw.in/high-court/karnataka-high-court","Any Authority May Be Empowered To Register Muslim Marriages, Not Just Board: Karnataka State Waqf Board Tells HC, Cites Lack Of Legislation","(not found)","Karnataka High Court","The board expressed interest in ensuring Muslim marriages have sanctity through registration.","https://www.livelaw.in/news-updates/karnataka-waqf-board-muslim-marriage-undertaken-under-personal-law-get-some-sanctity-on-issuance-of-marriage-certificate-by-board-or-another-authority-284376"
"https://www.livelaw.in/high-court/punjab-and-haryana-high-court","Ensure Public Amenities Do Not Suffer: Punjab & Haryana HC Scraps FCI Tender, Directs Issuance Of Fresh Notification Expeditiously","(not found)","Punjab and Haryana High Court","The Punjab & Haryana High Court scrapped the tender floated by the Food Corporation of India (FCI) with the direction to issue fresh notification so that public amenities do not suffer.","https://www.livelaw.in/high-court/punjab-and-haryana-high-court/punjab-haryana-high-court-ensure-public-amenities-do-not-suffer-fci-tender-directs-to-issue-fresh-notification-expeditiously-284635"
"https://www.livelaw.in/high-court/patna-high-court","Senior Citizens Act | Maintenance Tribunal Has No Jurisdiction Over Complaints Not Seeking Maintenance Or Property Transfer: Patna High Court","(not found)","Patna High Court","The Patna High Court has ruled that the Maintenance and Welfare of Parents and Senior Citizens Act, 2007 does not empower the Maintenance Tribunal to entertain complaints that do not seek maintenance or challenge a property transfer.","https://www.livelaw.in/high-court/patna-high-court/patna-high-court-maintenance-tribunal-no-jurisdiction-over-complaints-not-seeking-maintenance-property-transfer-284458"
"https://www.livelaw.in/high-court/delhi-high-court","Delhi High Court Has Jurisdiction To Hear ANI's Copyright Infringement Suit Against OpenAI: Amicus Curiae","(not found)","Delhi High Court","Amicus curiae Dr. Arul George Scaria told the Delhi High Court that it has the jurisdiction to hear the copyright infringement suit filed by Asian News International (ANI) against OpenAI Inc.","https://www.livelaw.in/high-court/delhi-high-court/amicus-dr-arul-george-scaria-delhi-hc-jurisdiction-anis-copyright-infringement-suit-openai-284653"
"https://www.livelaw.in/high-court/madras-high-court","Govt Cannot Routinely Regularise Unauthorised Buildings By Invoking Exemption Under Town & Country Planning Act: Madras High Court","(not found)","Madras High Court","The Madras High Court observed that regularisation of unauthorized construction cannot be claimed as an absolute right.","https://www.livelaw.in/high-court/madras-high-court/madras-high-court-govt-cannot-regularise-unauthorised-building-routinely-284393"
"https://www.livelaw.in/high-court/manipur-high-court","Manipur High Court Sets Aside NIA Court's Order Granting Bail To Kuki Leaders Accused Of 'Waging War' Against India","2022-08-19","Manipur High Court","The Manipur High Court set aside the Special Court's order granting bail to individuals accused of waging war against India.","https://www.livelaw.in/high-court/manipur-high-court/manipur-high-cour-sets-aside-nia-courts-order-granting-bail-to-kuki-leaders-accused-of-waging-war-against-india-267426"
"https://www.livelaw.in/high-court/calcutta-high-court","State Withdrawing Such Cases Sends Wrong Message To Society: Calcutta HC Orders Fresh Trial In Ten Criminal Cases Tied To Nandigram Unrest","(not found)","Calcutta High Court","Fresh trial ordered in ten cases related to Nandigram unrest murders to send a right message to society.","https://www.livelaw.in/high-court/calcutta-high-court/calcutta-high-court-orders-retrial-in-ten-murder-cases-relating-to-nandigram-unrest-283853"
"https://www.livelaw.in/high-court/kerala-high-court","Kerala Floods: High Court Closes Suo Moto Case Over Dam Water Level Regulation, Takes Note Of Steps Taken By State For 'Monsoon Preparedness'","(not found)","Kerala High Court","The Kerala High Court has closed its suo moto case initiated in 2020 for safety evaluation of dams, monitoring dam shutters and regulating dam water levels in the State, in light of frequent flooding.While doing so, the Division Bench of Chief Justice Nitin Jamdar and Justice S. Manu took note of various steps implemented by the State government since 2020, to ensure better management of…","https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-monsoon-preparedness-2020-dam-water-early-disaster-warning-multi-level-meetings-flood-284557"
"https://www.livelaw.in/high-court/madhya-pradesh-high-court","Madhya Pradesh High Court Directs Rape Accused To Handover All Electronic Gadgets, Password Of Social Media Accounts For Investigation","(not found)","Madhya Pradesh High Court","The court directed a rape accused to hand over electronic gadgets and social media passwords to the investigating agency.","https://www.livelaw.in/high-court/madhya-pradesh-high-court/madhya-pradesh-high-court-order-rape-accused-social-media-account-password-sharing-with-police-283432"
"https://www.livelaw.in/high-court/allahabad-high-court","'X' Posts Case | 'Police Took Action Against Narsinghanand; Zubair Built Narrative, Tried To Incite People': UP Govt In Allahabad HC","(not found)","Allahabad High Court","Opposing Alt News co-founder Zubair's plea, the UP govt submitted in HC that the state police acted against Narsinghanand, with courts granting bail.","https://www.livelaw.in/high-court/allahabad-high-court/allahabad-high-court-x-post-up-police-action-yati-narsinghanand-mohammed-zubair-narrative-incite-people-up-govt-284246"
"https://www.livelaw.in/high-court/uttarakhand-high-court","Pleas Challenging Uttarakhand's Uniform Civil Code: High Court Issues Notices To State Govt, UOI","(not found)","Uttarakhand High Court","Uttarakhand High Court issued notices on plea challenging the recently implemented Uttarakhand's Uniform Civil Code.","https://www.livelaw.in/high-court/uttarakhand-high-court/uttarakhand-high-court-plea-challenging-uttarakhand-uniform-civil-code-notices-state-govt-uoi-283700"
"https://www.livelaw.in/high-court/gujarat-high-court","Gujarat HC Reserves Verdict In Journalist Mahesh Langa's Plea For Quashing FIR Alleging Theft Of 'Confidential' Govt Documents","(not found)","Gujarat High Court","The Gujarat High Court reserved its verdict in plea moved by journalist Mahesh Langa seeking quashing of an FIR registered against him by Gandhinagar Police.","https://www.livelaw.in/high-court/gujarat-high-court/gujarat-high-court-journalist-mahesh-langa-fir-theft-confidential-documents-283872"
"https://www.livelaw.in/high-court/tripura-high-court","Govt Must Assign Reasons For Keeping Any Post Vacant: Tripura High Court Asks State To Consider Promoting Female Jailor","(not found)","Tripura High Court","The court urged the state to justify vacancies and consider promoting a female jailor based on her longstanding contributions.","https://www.livelaw.in/high-court/tripura-high-court/tripura-high-court-order-female-jailor-promotion-282169"
